jlda0	jlda1	jlda2	jlda3	jlda4	jlda5	jlda6	jlda7	jlda8	jlda9	jlda10	jlda11	jlda12	jlda13	jlda14	jlda15	jlda16	jlda17	jlda18	jlda19	jlda20	jlda21	jlda22	jlda23	jlda24
0.0	0.0	0.0	0.0	0.0344827586207	0.0	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207
0.0677339901478	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0332512315271	0.0012315270936	0.0012315270936	0.0012315270936	0.0332512315271	0.0012315270936	0.0369458128079	0.0369458128079	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0369458128079	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936
0.035632183908	0.00114942528736	0.00114942528736	0.00114942528736	0.0701149425287	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.032183908046	0.00114942528736	0.00229885057471	0.00114942528736	0.032183908046	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.0655172413793	0.00114942528736	0.00114942528736	0.00114942528736
0.0332512315271	0.0012315270936	0.0369458128079	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0332512315271	0.0012315270936	0.0012315270936	0.0012315270936	0.0332512315271	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0332512315271	0.0726600985222	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936
0.0689655172414	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.0	0.0	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.0	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.0344827586207	0.0	0.0	0.0344827586207	0.0344827586207	0.0344827586207	0.0	0.0344827586207	0.0
0.0	0.0	0.0	0.0344827586207	0.0	0.0344827586207	0.0689655172414	0.0	0.0	0.0344827586207	0.0	0.0	0.0	0.0344827586207	0.0	0.0	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.0
0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.0655172413793	0.0367816091954	0.00114942528736	0.00114942528736	0.035632183908	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.00114942528736	0.035632183908	0.032183908046	0.00114942528736	0.00114942528736	0.032183908046
0.0	0.0344827586207	0.0	0.0	0.0	0.0689655172414	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.0	0.0344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0012315270936	0.0012315270936	0.0012315270936	0.0369458128079	0.0332512315271	0.0012315270936	0.0012315270936	0.0012315270936	0.0369458128079	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0332512315271	0.0012315270936	0.0369458128079	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0012315270936	0.0332512315271	0.0012315270936	0.0012315270936	0.0332512315271
